time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-16T01:03:43.580Z,-21.7427,169.5217,17,6.5,mww,,22,2.109,0.76,us,us1000hclz,2018-12-21T22:27:01.040Z,"170km E of Tadine, New Caledonia",earthquake,7.2,1.6,0.046,45,reviewed,us,us
2018-10-16T00:28:13.060Z,-21.9232,169.4869,12,6.3,mww,,19,2.01,1.33,us,us1000hcln,2018-12-21T22:27:01.040Z,"170km ESE of Tadine, New Caledonia",earthquake,7.1,1.7,0.054,33,reviewed,us,us
2018-10-13T11:10:22.400Z,52.8549,153.2429,461,6.7,mww,,17,2.705,0.74,us,us1000hbkz,2018-12-21T21:15:51.040Z,"269km NW of Ozernovskiy, Russia",earthquake,6.5,1.9,0.033,89,reviewed,us,us
2018-10-10T23:16:02.130Z,49.2902,156.2968,20,6.5,mww,,14,3.923,0.64,us,us1000hacw,2018-12-21T21:15:49.040Z,"154km S of Severo-Kuril'sk, Russia",earthquake,7.4,1.8,0.053,34,reviewed,us,us
2018-10-10T22:00:34.500Z,-4.9624,151.7231,121,6.2,mww,,12,0.883,0.96,us,us1000habl,2018-12-21T21:15:49.040Z,"90km SW of Kokopo, Papua New Guinea",earthquake,5,1.8,0.046,46,reviewed,us,us
2018-10-10T20:48:20.100Z,-5.7012,151.2046,39,7,mww,,18,1.778,1.1,us,us1000haa3,2019-05-06T21:35:57.711Z,"118km E of Kimbe, Papua New Guinea",earthquake,7.2,1.9,0.056,31,reviewed,us,us
2018-10-10T20:45:25.300Z,-5.7433,151.3533,41.56,6.1,mb,,20,1.74,0.95,us,us1000ha9t,2018-12-21T21:15:49.040Z,"135km E of Kimbe, Papua New Guinea",earthquake,6.6,3.7,0.034,338,reviewed,us,us
2018-10-10T18:44:55.280Z,-7.4525,114.4553,9,6,mww,,27,1.054,1.15,us,us1000ha6q,2018-12-21T21:15:48.040Z,"40km NNE of Cungapmimbo, Indonesia",earthquake,5.8,1.7,0.041,58,reviewed,us,us
2018-10-09T07:45:11.640Z,49.3959,156.2425,19,6.1,mww,,57,3.828,0.89,us,us1000h97j,2018-12-21T21:15:47.040Z,"142km S of Severo-Kuril'sk, Russia",earthquake,6.5,1.7,0.059,28,reviewed,us,us
2018-10-01T23:59:42.740Z,-10.5585,120.2424,29,6,mww,,19,2.742,1.32,us,us1000h5eg,2018-12-14T20:32:39.040Z,"40km S of Nggongi, Indonesia",earthquake,5.3,1.9,0.047,44,reviewed,us,us
2018-09-30T10:52:23.010Z,-18.3604,-178.0633,550,6.7,mww,,23,3.745,1.07,us,us1000h4l1,2018-12-01T16:43:37.040Z,"262km NNE of Ndoi Island, Fiji",earthquake,7.6,1.9,0.04,60,reviewed,us,us
2018-09-28T10:02:45.250Z,-0.2559,119.8462,20,7.5,mww,,13,1.649,1,us,us1000h3p4,2019-10-01T11:05:19.616Z,"70km N of Palu, Indonesia",earthquake,5.8,1.8,0.05,39,reviewed,us,us
2018-09-28T06:59:59.740Z,-0.4009,119.7705,4.99,6.1,mww,,33,1.81,0.95,us,us1000h3mf,2018-12-01T16:42:50.040Z,"55km NNW of Palu, Indonesia",earthquake,5.8,3.5,0.071,19,reviewed,us,us
2018-09-18T07:27:41.320Z,-37.8135,49.7765,10,6,mww,,22,8.748,1.05,us,us2000hg93,2018-11-27T15:51:58.040Z,"Southwest Indian Ridge",earthquake,8.7,1.7,0.047,43,reviewed,us,us
2018-09-16T21:11:48.820Z,-25.415,178.1991,576,6.5,mww,,18,5.139,0.75,us,us2000hfjk,2018-11-21T18:19:13.040Z,"South of the Fiji Islands",earthquake,9.3,1.9,0.06,27,reviewed,us,us
2018-09-10T19:31:37.420Z,-21.988,170.1584,12,6.3,mww,,29,2.587,1.02,us,us2000hc1x,2018-11-21T18:19:08.040Z,"200km WNW of Ile Hunter, New Caledonia",earthquake,8.7,1.6,0.036,74,reviewed,us,us
2018-09-10T04:19:02.630Z,-31.7447,-179.3728,115,6.9,mww,,18,2.785,0.97,us,us2000hbpv,2018-11-21T18:19:07.040Z,"56km SW of L'Esperance Rock, New Zealand",earthquake,8.7,1.8,0.034,83,reviewed,us,us
2018-09-09T19:31:35.090Z,-10.0207,161.5025,68,6.5,mww,,25,1.638,0.97,us,us2000hbk9,2018-11-14T17:40:19.040Z,"66km NW of Kirakira, Solomon Islands",earthquake,7.5,1.9,0.035,77,reviewed,us,us
2018-09-08T07:16:49.620Z,7.2377,126.4779,10,6.2,mww,,30,0.907,0.92,us,us2000haxi,2018-11-14T17:40:18.040Z,"7km WNW of Manay, Philippines",earthquake,6.1,1.8,0.043,52,reviewed,us,us
2018-09-07T02:12:06.280Z,-2.2532,-78.7903,110.5,6.2,mww,,26,1.541,0.95,us,us2000ha13,2018-11-14T17:40:17.040Z,"7km SE of Alausi, Ecuador",earthquake,6.7,1.8,0.043,51,reviewed,us,us
2018-09-06T15:49:18.710Z,-18.4743,179.3502,670.81,7.9,mww,,12,1.431,1.07,us,us2000h9e2,2019-04-23T04:45:27.592Z,"102km ESE of Suva, Fiji",earthquake,9.5,2.8,0.025,157,reviewed,us,us
2018-09-05T18:07:59.150Z,42.6861,141.9294,35,6.6,mww,,32,1.13,0.74,us,us2000h8ty,2019-03-07T22:56:26.060Z,"27km ENE of Tomakomai, Japan",earthquake,6.5,1.9,0.062,25,reviewed,us,us
2018-08-29T03:51:56.100Z,-22.0295,170.1262,21.43,7.1,mww,,23,2.548,0.98,us,us1000gjaz,2018-11-07T18:37:04.040Z,"202km WNW of Ile Hunter, New Caledonia",earthquake,5.8,2.8,0.049,40,reviewed,us,us
2018-08-28T22:35:13.410Z,16.8044,146.8395,55,6.4,mww,,15,1.854,0.94,us,us1000gj78,2018-11-07T18:37:03.040Z,"134km ENE of Anatahan, Northern Mariana Islands",earthquake,7.8,1.9,0.05,39,reviewed,us,us
2018-08-28T07:08:11.360Z,-10.773,124.1871,14,6.2,mww,,74,1.014,1.4,us,us1000gii0,2018-11-07T18:37:03.040Z,"94km SE of Kupang, Indonesia",earthquake,8.9,1.8,0.053,34,reviewed,us,us
2018-08-25T22:13:25.620Z,34.6111,46.2422,10,6,mww,,28,0.662,0.79,us,us1000ghda,2018-12-11T06:59:12.286Z,"32km SW of Javanrud, Iran",earthquake,6,1.8,0.065,23,reviewed,us,us
2018-08-25T16:50:00.767Z,52.0325,-171.0232,7.9,6,mw,,,,0.86,ak,ak018aw86wks,2019-07-01T18:35:18.271Z,"51km SSE of Amukta Island, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-08-24T09:04:08.250Z,-11.0355,-70.8284,630,7.1,mww,,12,3.77,0.99,us,us1000ggj4,2018-11-01T17:50:57.040Z,"140km WNW of Iberia, Peru",earthquake,9.1,1.9,0.055,32,reviewed,us,us
2018-08-23T03:35:12.270Z,51.35,-177.7604,20,6.3,mww,,34,0.466,0.76,us,us1000gfvg,2019-07-01T18:31:38.094Z,"64km SSE of Tanaga Volcano, Alaska",earthquake,4.7,1.8,0.045,47,reviewed,us,us
2018-08-22T09:31:45.530Z,43.5637,-127.7166,10,6.2,mww,,67,2.668,0.73,us,us1000gf8u,2019-08-29T15:45:28.639Z,"272km WNW of Bandon, Oregon",earthquake,7.1,1.8,0.031,97,reviewed,us,us
2018-08-21T22:32:26.470Z,-16.0315,168.1428,9,6.5,mww,,10,4.797,0.74,us,us1000gf2g,2018-11-01T17:50:53.040Z,"78km E of Lakatoro, Vanuatu",earthquake,7.4,1.7,0.098,10,reviewed,us,us
2018-08-21T21:31:47.600Z,10.7731,-62.9019,146.82,7.3,mww,,15,1.822,1.1,us,us1000gez7,2018-12-06T17:40:57.591Z,"24km ENE of Rio Caribe, Venezuela",earthquake,7.5,3.4,0.033,88,reviewed,us,us
2018-08-19T14:56:27.490Z,-8.319,116.6272,21,6.9,mww,,31,2.453,0.88,us,us1000gda5,2018-10-27T16:22:07.040Z,"1km S of Belanting, Indonesia",earthquake,6.4,1.8,0.057,30,reviewed,us,us
2018-08-19T04:28:58.700Z,-16.9783,-178.0332,415.6,6.4,mb,,17,3.814,0.95,us,us1000gcwt,2018-10-27T16:22:06.040Z,"282km ESE of Lambasa, Fiji",earthquake,7.8,4.6,0.022,790,reviewed,us,us
2018-08-19T04:10:22.640Z,-8.3366,116.5993,16,6.3,mww,,14,2.424,1.11,us,us1000gcvr,2018-10-27T16:22:06.040Z,"4km SW of Belanting, Indonesia",earthquake,6.2,1.7,0.11,8,reviewed,us,us
2018-08-19T00:23:06.180Z,-18.4447,-177.6404,575.76,6.3,mb,,50,4.155,0.75,us,us1000gcnc,2018-10-27T16:22:06.040Z,"268km NNE of Ndoi Island, Fiji",earthquake,3.2,6.9,0.082,58,reviewed,us,us
2018-08-19T00:19:40.670Z,-18.1125,-178.153,600,8.2,mww,,13,3.63,0.79,us,us1000gcii,2019-08-19T06:18:42.402Z,"286km NNE of Ndoi Island, Fiji",earthquake,9.6,1.9,0.045,47,reviewed,us,us
2018-08-17T23:22:24.950Z,8.7791,-83.1527,15,6.1,mww,,37,0.459,1.12,us,us1000gc0k,2019-06-26T17:46:43.880Z,"15km N of Golfito, Costa Rica",earthquake,6,1.7,0.052,36,reviewed,us,us
2018-08-17T15:35:01.890Z,-7.3718,119.8017,529,6.5,mww,,23,2.719,0.98,us,us1000gbi4,2018-10-27T16:22:04.040Z,"114km NNW of Nggilat, Indonesia",earthquake,8.8,1.9,0.045,48,reviewed,us,us
2018-08-16T18:22:53.360Z,23.4226,143.3187,20,6.3,mww,,17,3.798,0.64,us,us1000gaqv,2018-10-27T16:22:04.040Z,"251km SE of Iwo Jima, Japan",earthquake,7.1,1.7,0.042,54,reviewed,us,us
2018-08-15T21:56:56.310Z,51.4234,-178.0262,33.93,6.5,mww,,22,0.576,0.72,us,us1000ga0z,2019-09-05T10:16:45.987Z,"51km S of Tanaga Volcano, Alaska",earthquake,4.7,2.5,0.033,88,reviewed,us,us
2018-08-14T03:29:52.100Z,-58.1339,-25.2725,25,6.1,mww,,19,7.346,0.77,us,us1000g8kf,2018-10-27T16:22:02.040Z,"123km NE of Bristol Island, South Sandwich Islands",earthquake,8.6,1.7,0.056,31,reviewed,us,us
2018-08-12T21:15:00.999Z,69.5227,-144.3388,16.2,6,mw,,,,0.86,ak,ak018aasz24z,2019-07-01T18:10:08.430Z,"73km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-08-12T14:58:53.503Z,69.5762,-145.291,15.8,6.4,mw,,,,1.31,ak,ak018aap2cqu,2019-07-03T17:14:06.526Z,"90km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-08-10T18:12:07.020Z,48.4593,154.939,27,6,mww,,20,5.14,0.83,us,us1000g6hl,2018-10-17T18:11:48.040Z,"261km SSW of Severo-Kuril'sk, Russia",earthquake,7.9,1.7,0.068,21,reviewed,us,us
2018-08-05T11:46:38.630Z,-8.2581,116.4375,34,6.9,mww,,15,2.271,1.05,us,us1000g3ub,2019-07-16T10:19:33.473Z,"0km SW of Loloan, Indonesia",earthquake,6.2,1.7,0.034,83,reviewed,us,us
2018-07-28T22:47:38.740Z,-8.2395,116.508,14,6.4,mww,,14,2.342,1.15,us,us2000ggbs,2018-10-09T16:43:27.040Z,"5km WNW of Obelobel, Indonesia",earthquake,3.6,1.6,0.054,33,reviewed,us,us
2018-07-28T17:07:23.380Z,-7.1039,122.7263,578.16,6,mww,,19,1.597,1.31,us,us2000gg76,2018-10-09T16:43:20.040Z,"150km N of Palue, Indonesia",earthquake,7.7,2.7,0.039,63,reviewed,us,us
2018-07-23T10:35:59.590Z,-0.2994,-19.252,10,6,mww,,38,8.859,1.4,us,us2000gbr3,2018-10-09T16:43:20.040Z,"Central Mid-Atlantic Ridge",earthquake,8.3,1.8,0.052,35,reviewed,us,us
2018-07-19T18:30:32.710Z,-6.1139,148.7302,29.62,6,mww,,16,3.62,0.75,us,usd00090uc,2018-10-04T14:15:31.040Z,"91km W of Kandrian, Papua New Guinea",earthquake,8.2,2.7,0.05,39,reviewed,us,us
2018-07-17T07:02:53.020Z,-11.5936,166.432,37.96,6,mww,,43,6.726,0.88,us,us2000g6uy,2018-10-04T14:15:33.040Z,"116km SE of Lata, Solomon Islands",earthquake,8.6,4.1,0.053,34,reviewed,us,us
2018-07-15T13:09:16.470Z,13.8484,51.717,10,6,mww,,96,19.186,0.74,us,us2000g5mh,2018-10-02T16:40:42.040Z,"159km SSE of Sayhut, Yemen",earthquake,11.7,1.9,0.05,38,reviewed,us,us
2018-07-15T01:57:19.410Z,14.0625,51.7365,10,6,mww,,64,9.028,1.21,us,us2000g5b4,2018-10-02T16:40:41.040Z,"137km SSE of Sayhut, Yemen",earthquake,8.6,1.8,0.046,45,reviewed,us,us
2018-07-13T09:46:49.070Z,-18.9279,169.0467,167,6.4,mww,,19,2.505,0.96,us,us2000g3up,2018-10-02T16:40:37.040Z,"72km NNW of Isangel, Vanuatu",earthquake,7.3,1.8,0.037,71,reviewed,us,us
2018-07-07T21:33:49.640Z,-30.5662,-178.0701,35,6,mww,,40,1.322,0.65,us,us2000fzb7,2018-09-27T14:03:44.040Z,"124km NE of L'Esperance Rock, New Zealand",earthquake,4,1.8,0.052,36,reviewed,us,us
2018-07-06T01:40:04.610Z,51.4994,157.8404,45,6.1,mww,,23,1.605,0.71,us,us2000fxyz,2018-09-27T14:03:42.040Z,"91km E of Ozernovskiy, Russia",earthquake,6.9,1.8,0.056,31,reviewed,us,us
2018-06-21T21:13:32.660Z,-17.7905,168.0568,28,6.1,mww,,14,3.069,1.27,us,us1000ey2i,2018-09-19T15:15:52.040Z,"28km WSW of Port-Vila, Vanuatu",earthquake,6.3,1.7,0.04,59,reviewed,us,us
2018-05-18T01:45:31.460Z,-34.5886,-178.4143,11,6.1,mww,,19,3.982,0.82,us,us1000e7qq,2018-08-15T19:46:56.040Z,"South of the Kermadec Islands",earthquake,7.9,1.7,0.041,58,reviewed,us,us
2018-05-09T10:41:45.910Z,36.9942,71.3822,116,6.2,mww,,17,0.578,1.1,us,us1000e19e,2019-08-10T06:48:56.281Z,"36km NW of Ishkashim, Tajikistan",earthquake,6.4,1.8,0.05,39,reviewed,us,us
2018-05-09T07:57:54.950Z,-5.8822,151.7836,9,6,mww,,24,1.722,0.84,us,us1000e17w,2018-08-08T15:19:45.040Z,"177km SSW of Kokopo, Papua New Guinea",earthquake,3.2,1.8,0.046,45,reviewed,us,us
2018-05-05T06:19:05.040Z,14.5708,123.9192,18,6.1,mww,,21,2.928,0.98,us,us1000dym9,2018-07-27T20:20:29.040Z,"64km NNW of Pandan, Philippines",earthquake,4.4,1.8,0.055,32,reviewed,us,us
2018-05-04T22:32:54.650Z,19.3181667,-154.9996667,5.81,6.9,mw,63,210,0.11,0.11,hv,hv70116556,2018-10-17T21:55:01.007Z,"19km SSW of Leilani Estates, Hawaii",earthquake,0.52,0.31,,10,reviewed,hv,hv
2018-05-02T06:32:49.020Z,-24.2723,-111.6328,10,6,mww,,38,3.492,1.21,us,us1000dw7i,2018-07-27T20:20:32.040Z,"Easter Island region",earthquake,10.3,1.8,0.058,29,reviewed,us,us
2018-04-19T21:09:17.000Z,-42.7797,42.1877,10,6,mww,,20,15.638,0.83,us,us1000dnuj,2018-07-17T02:05:32.040Z,"Prince Edward Islands region",earthquake,9.6,1.7,0.042,54,reviewed,us,us
2018-04-15T19:30:43.200Z,1.4083,126.8759,34,6,mww,,29,0.8,1.35,us,us2000e0mq,2018-07-07T02:25:24.040Z,"88km NW of Kota Ternate, Indonesia",earthquake,6,1.7,0.057,30,reviewed,us,us
2018-04-10T10:19:34.370Z,-31.0258,-71.5292,66,6.2,mww,,19,0.362,1,us,us2000dxfc,2019-01-20T01:48:07.240Z,"56km SSW of Ovalle, Chile",earthquake,4.8,1.8,0.044,50,reviewed,us,us
2018-04-07T05:48:40.010Z,-5.8382,142.5314,18.07,6.3,mww,,19,5.796,0.84,us,us2000dvwq,2018-06-30T01:11:32.040Z,"84km WSW of Porgera, Papua New Guinea",earthquake,7.1,3,0.065,23,reviewed,us,us
2018-04-05T03:53:38.410Z,6.8325,126.7785,34,6,mww,,17,1.213,0.82,us,us2000dus5,2018-06-30T01:11:29.040Z,"43km ESE of Tarragona, Philippines",earthquake,7.3,1.8,0.06,27,reviewed,us,us
2018-04-02T13:40:34.840Z,-20.6588,-63.0058,559,6.8,mww,,16,5.32,0.99,us,us1000dce2,2018-06-30T01:11:24.040Z,"11km NNE of Carandayti, Bolivia",earthquake,6.7,1.9,0.047,43,reviewed,us,us
2018-04-02T05:57:35.680Z,-24.719,-176.8865,92,6.1,mww,,20,4.603,1.15,us,us1000dcbs,2018-06-30T01:11:24.040Z,"South of the Fiji Islands",earthquake,7.5,1.8,0.045,48,reviewed,us,us
2018-03-29T21:25:36.790Z,-5.5321,151.4999,35,6.9,mww,,18,1.487,1.02,us,us1000db40,2018-06-22T21:32:15.040Z,"150km E of Kimbe, Papua New Guinea",earthquake,6.6,1.8,0.057,30,reviewed,us,us
2018-03-26T09:51:00.430Z,-5.5024,151.4025,40,6.7,mww,,15,1.507,1.18,us,us1000d937,2018-06-22T21:32:09.040Z,"139km E of Kimbe, Papua New Guinea",earthquake,6.5,0.8,0.049,40,reviewed,us,us
2018-03-25T20:14:47.690Z,-6.6343,129.8172,169,6.4,mww,,13,1.988,1.09,us,us1000d8xh,2018-06-19T01:35:53.040Z,"220km NW of Saumlaki, Indonesia",earthquake,6.5,0.7,0.033,87,reviewed,us,us
2018-03-24T19:58:33.380Z,-45.7783,96.0692,10,6,mww,,29,17.781,0.75,us,us1000d8ny,2018-06-19T01:35:51.040Z,"Southeast Indian Ridge",earthquake,10.1,1.7,0.054,33,reviewed,us,us
2018-03-24T11:23:32.050Z,-5.4959,151.4971,33,6.3,mww,,19,5.361,0.95,us,us1000d8k9,2018-06-19T01:35:51.040Z,"150km E of Kimbe, Papua New Guinea",earthquake,7.1,1.3,0.048,42,reviewed,us,us
2018-03-08T17:39:51.100Z,-4.3762,153.1996,22.86,6.8,mww,,16,1.049,1.05,us,us1000d1kv,2018-06-08T05:12:15.040Z,"21km ENE of Taron, Papua New Guinea",earthquake,6.5,3,0.046,45,reviewed,us,us
2018-03-06T14:13:07.650Z,-6.3043,142.6116,20.49,6.7,mww,,19,5.457,0.97,us,us2000dcx1,2018-06-08T05:12:11.040Z,"113km SW of Porgera, Papua New Guinea",earthquake,5.3,2.7,0.038,68,reviewed,us,us
2018-03-04T19:56:17.890Z,-6.331,142.5994,10,6,mww,,18,5.452,1.25,us,us2000dc52,2018-05-27T01:06:13.040Z,"116km SW of Porgera, Papua New Guinea",earthquake,8,1.8,0.049,40,reviewed,us,us
2018-02-28T02:45:45.430Z,-6.1696,142.4681,16,6.1,mww,,19,5.651,1.03,us,us2000d90d,2018-05-27T01:06:05.040Z,"112km SW of Porgera, Papua New Guinea",earthquake,7.1,1.7,0.054,33,reviewed,us,us
2018-02-27T17:29:22.580Z,-60.2494,150.7793,10,6.1,mww,,37,7.26,1.04,us,us2000d8rl,2018-05-27T01:06:04.040Z,"West of Macquarie Island",earthquake,9.4,1.7,0.063,24,reviewed,us,us
2018-02-26T15:18:00.280Z,-6.5052,143.255,19,6.3,mww,,19,4.822,0.88,us,us2000d867,2018-05-27T01:06:02.040Z,"56km SW of Mendi, Papua New Guinea",earthquake,6.6,1.7,0.059,28,reviewed,us,us
2018-02-26T13:34:53.530Z,-2.7774,126.6859,9,6.1,mww,,38,3.59,0.8,us,us2000d855,2018-05-27T01:06:02.040Z,"44km NE of Airbuaya, Indonesia",earthquake,6.7,1.7,0.048,41,reviewed,us,us
2018-02-25T17:44:44.140Z,-6.0699,142.7536,25.21,7.5,mww,,17,5.48,1.31,us,us2000d7q6,2018-10-17T21:54:49.859Z,"83km SW of Porgera, Papua New Guinea",earthquake,7.2,3,0.039,63,reviewed,us,us
2018-02-16T23:39:39.280Z,16.3855,-97.9787,22,7.2,mww,,82,0.142,1.23,us,us2000d3km,2019-08-21T06:16:58.710Z,"3km S of San Pedro Jicayan, Mexico",earthquake,4.3,1.8,0.062,25,reviewed,us,us
2018-02-11T23:14:15.080Z,13.8205,146.4377,10,6,mww,,15,1.542,0.73,us,us2000d0p1,2018-05-03T22:15:11.040Z,"138km ESE of Rota, Northern Mariana Islands",earthquake,7.2,1.7,0.057,30,reviewed,us,us
2018-02-09T11:43:56.760Z,-17.8709,-178.6605,556.91,6,mww,,35,7.704,0.9,us,us2000czgc,2018-05-03T22:15:06.040Z,"263km SE of Lambasa, Fiji",earthquake,9.4,3.1,0.051,37,reviewed,us,us
2018-02-06T15:50:43.320Z,24.1338,121.6586,17,6.4,mww,,34,0.07,0.91,us,us1000chhc,2019-05-07T11:37:53.518Z,"18km NNE of Hualian, Taiwan",earthquake,3.9,1.7,0.047,44,reviewed,us,us
2018-02-04T13:56:41.950Z,24.1572,121.7078,12,6.1,mww,,30,0.104,0.87,us,us1000cfn6,2018-09-20T10:19:56.026Z,"22km NNE of Hualian, Taiwan",earthquake,5.5,1.7,0.047,43,reviewed,us,us
2018-02-01T11:05:50.630Z,-16.5186,-177.4612,10,6,mww,,56,6.068,1.14,us,us1000cdn0,2018-04-25T01:39:41.040Z,"256km SSE of Sigave, Wallis and Futuna",earthquake,9.3,1.8,0.052,36,reviewed,us,us
2018-01-31T07:07:00.290Z,36.5261,70.8507,193.73,6.2,mww,,17,0.637,0.86,us,us2000crmu,2018-05-09T10:49:54.272Z,"37km S of Jarm, Afghanistan",earthquake,6.7,3.2,0.046,45,reviewed,us,us
2018-01-28T16:03:03.970Z,-53.0623,9.6842,10,6.6,mww,,27,19.475,0.61,us,us2000cqnn,2018-04-20T07:05:34.040Z,"Southwest of Africa",earthquake,10.3,1.8,0.055,32,reviewed,us,us
2018-01-26T22:47:57.760Z,-3.5138,145.8477,10,6.3,mww,,18,2.105,0.7,us,us2000cq5t,2018-04-20T07:05:27.040Z,"189km N of Madang, Papua New Guinea",earthquake,6.8,1.7,0.065,23,reviewed,us,us
2018-01-25T02:10:34.820Z,55.5423,166.4497,11.15,6.2,mww,,35,5.219,0.6,us,us2000cp4y,2018-04-20T07:05:21.040Z,"48km NE of Nikol'skoye, Russia",earthquake,6.1,2.9,0.043,53,reviewed,us,us
2018-01-24T10:51:19.090Z,41.1034,142.4323,31,6.3,mww,,51,1.061,0.88,us,us2000cnnl,2018-09-05T18:27:53.129Z,"101km ENE of Misawa, Japan",earthquake,6.3,1.8,0.06,27,reviewed,us,us
2018-01-23T09:31:40.890Z,56.0039,-149.1658,14.06,7.9,mww,,30,2.585,0.77,us,us2000cmy3,2019-07-01T15:34:15.502Z,"280km SE of Kodiak, Alaska",earthquake,6,2.8,0.034,81,reviewed,us,us
2018-01-21T01:06:42.710Z,-18.8806,-69.4445,116,6.3,mww,,15,0.545,1.41,us,us2000cm0f,2018-04-10T01:11:49.040Z,"76km S of Putre, Chile",earthquake,6.4,1.8,0.047,44,reviewed,us,us
2018-01-19T16:17:44.720Z,26.6862,-111.0785,10,6.3,mww,,109,1.214,1.45,us,us2000cl83,2018-06-22T07:45:36.311Z,"78km NNE of Loreto, Mexico",earthquake,5.7,1.8,0.035,79,reviewed,us,us
2018-01-14T09:18:45.540Z,-15.7675,-74.7092,39,7.1,mww,,23,4.29,1.2,us,us2000cjfy,2019-03-01T13:12:06.320Z,"38km SSW of Acari, Peru",earthquake,7,1.8,0.032,95,reviewed,us,us
2018-01-11T18:26:24.240Z,18.3719,96.0717,9,6,mww,,29,2.759,1.01,us,us2000cifa,2018-04-03T01:40:27.040Z,"40km WSW of Pyu, Burma",earthquake,6.3,1.8,0.052,35,reviewed,us,us
2018-01-10T02:51:33.290Z,17.4825,-83.52,19,7.5,mww,,12,4.581,0.82,us,us1000c2zy,2018-12-28T22:52:24.264Z,"44km E of Great Swan Island, Honduras",earthquake,5.8,1.7,0.035,79,reviewed,us,us
